# Lote de cartas Foil — agosto/2026
# Formato aceito pelo painel admin ("Adicionar cartas por link") e por
# scripts/add-cards-by-link.mjs:  Nome da carta | link da imagem
# TCG: Magic · Tipo: Foil
Plains SLD# 1945 foil | https://lh3.googleusercontent.com/pw/AP1GczMamn1FkFxU3gFJBSX6w8TIVHT62eMMBc3YtT-aWuoUcMskNVqhc5ZehJlV0CVwb-6cTex4NhBF_Y1i2HoVviu2C-h7PFlmjVIh04bvGX_jW_EyS2w=w1600-h1600-s-no-gm?authuser=0
Plains SLD# 2509 foil | https://lh3.googleusercontent.com/pw/AP1GczMdfVcWkOczBFyL9gcZ6e2a_W7XfX-H4dOIVFTNoCJ5QhIYcXs9h1qo0mZjQneq6M3R5oAGA1bt9Y0Hvju4vRG1Y0zijP3ThLCjKgJJraLO35hJH48=w1600-h1600-s-no-gm?authuser=0
Plains SLD# 2540 foil | https://lh3.googleusercontent.com/pw/AP1GczNNOujOXdfkInYrEDImj_pgd3vj471BJx0b6z6hlKcij9wo3c2E3Udnj9ZaVMG2hfL3QUewijrVjEy1Ygv_A2aAx8hu2tNAZxUVeuzKcHyzq0B8uFs=w1600-h1600-s-no-gm?authuser=0
Plains SLD# 359 foil | https://lh3.googleusercontent.com/pw/AP1GczM79oAvOXyaDQsw-ennBf9fIR7RqmjaeqI0eY_oAmC0A22Bg8c52e60rosTlCG2eMPat5OyExL1L2GSOclD5WbPVM9ke7w3T2ydLeHqp02qjIp3T5Q=w1600-h1600-s-no-gm?authuser=0
Plains SLD# 415 foil | https://lh3.googleusercontent.com/pw/AP1GczNHr-BCW7DQw31xeZYlT0JDSx9ABluH3HfxvQpiBNsdq7J8x8Llhzmr7AYpzvm6AUiY21b5FJ5Jan5wATNKYmpvSXNsIRtfXfbLa-GFecHiteGhdww=w1600-h1600-s-no-gm?authuser=0
Plains SLD# 448 foil | https://lh3.googleusercontent.com/pw/AP1GczP5icZu-B4rdblh8vZKF0XCVpDbZD601j7MMcydn-iWS8-ru8COnh3qsKS0VJMb7dqgKMvXpbhmguw3dqCZMEefPzFul0Qz6YLsINT-lXdSIFpF4vo=w1600-h1600-s-no-gm?authuser=0
Plains SLP# 0031 foil | https://lh3.googleusercontent.com/pw/AP1GczPMtuUR0Bbfoim2NnZjInNfIPyJMQ5j1fadvB8OS_okuSbV8f_2PAqROBD4RQEwYkVP4iqyDpjEm6Q0M1EbgR24Nu2oNFwvf31JmJQ03xvyoIxkK00=w1600-h1600-s-no-gm?authuser=0
Prismatic Vista SLD #2699 foil | https://lh3.googleusercontent.com/pw/AP1GczOWXp-YIG_LFqYY58DOBm6OEV7cCkkrPNDpZjUOiTjUJMPpbPvGjj4wo5Zu14e7gGu3lulU6FfP0mEd1qrUymNcy_auHSmYlXLnC24AJv4Njm1Zfyk=w1600-h1600-s-no-gm?authuser=0
Rhystic Study New CM1 foil | https://lh3.googleusercontent.com/pw/AP1GczPfQDpo_mAw1anTyURADOMZTxB4y7uP9oh2LyeQVENt8b1LF9zvHfiEWezYn9mVM58Dm63Djr9OE8I13b2GOXqJTLLbIRRMQ0lMnzl1MGj4kekeW-g=w1600-h1600-s-no-gm?authuser=0
Sauron, Dino Devotee #731 foil | https://lh3.googleusercontent.com/pw/AP1GczMVw_sxLPmjM0hWU4OCJ8Hnb_HsUitLB-Jljv1cRORjXTwWsKPVotGrH0FJNyeWnyTY5yMyET7K8kbXk3pZ02XKT3cRyv08F9nnZTXrFnoTmMqIkWY=w1600-h1600-s-no-gm?authuser=0
Scalding Tarn SPG #117 Dragonscale foil-EN | https://lh3.googleusercontent.com/pw/AP1GczP8DJt7RHUZYDy3QW0c08l4U9iF7S0UxKcqwVguSsO0FlxJBgUzdxsMemFrx6OdOd-A926_hslQeIO8f9e17GNgatVs39PZyDflZvo2x4v-x7fIfLU=w1600-h1600-s-no-gm?authuser=0
Scalding Tarn SPG #117 Dragonscale foil-JP | https://lh3.googleusercontent.com/pw/AP1GczPd3JR6QUtG6JPJqEwFvVnS29nXlMXockfE3yRd8XwHQrK-DN4jxBpzkfxnYcFr4KsaZXUxnX2trq8OgCDIzEAWAA0lqk3lCh8muo5kNmEXXryLqcU=w1600-h1600-s-no-gm?authuser=0
Scroll Rack New CM1 foil | https://lh3.googleusercontent.com/pw/AP1GczOrIbUeORwf-_Svpug6g8xvTb_aI9pk9x_Mu1fMzh-ICn-dnd1lm2ZlR71kjlmklPYnfAEQNfeI4-RBp3eeq-KMl4UyYzMqVV71lmG7uZMKfHy5Ehc=w1600-h1600-s-no-gm?authuser=0
Sephiroth, Fabled SOLDIER/Sephiroth, One-Winged Angel #115 EN foil | https://lh3.googleusercontent.com/pw/AP1GczMOsHlTwHg9sW08NnjbFfk5iIqjrDG8A2cLWC1-OlgyeRvKdbjiWoMpxrwKDRTwvUzxUbMiG4fAyho5VwzPr0_MiWGrn6BYbxb6z0ZplZenj4gssFQ=w1600-h1600-s-no-gm?authuser=0
Sephiroth, Fabled SOLDIER/Sephiroth, One-Winged Angel #317 EN foil | https://lh3.googleusercontent.com/pw/AP1GczNgepdBogi5ry6OL2bhWpntuDeEZGLtr5tFwbtXcQI_6SAVW8TBxGmwqTTgFT8I4TCS3ERnhlxWoDv--azBcSh7_PG8uTY1aardyo1sam6-3ckgr_0=w1600-h1600-s-no-gm?authuser=0
Sephiroth, Fabled SOLDIER/Sephiroth, One-Winged Angel #382 EN foil | https://lh3.googleusercontent.com/pw/AP1GczMaMwwwAo2tUtsuWCwplOfmQAzBfN0mXF7wB3igGvcLIQTtRnLvcrK8QdMYU6anNl6kbgsSfsWJ5RP5WI4NJOIqasd6-XhBNCd0h26upZ81jOgepr4=w1600-h1600-s-no-gm?authuser=0
Sephiroth, Fabled SOLDIER/Sephiroth, One-Winged Angel #451 EN foil | https://lh3.googleusercontent.com/pw/AP1GczO7mKeQ9-jxAWu_g3xqB9TGOk3fNjVrZ-Sbq12P2b3BrnMES_-odzAgB1B5ptYBzKeF4e5n_mwgJelLISol8whBj9U28JUCK07Yrzj3_8YBniikZ9o=w1600-h1600-s-no-gm?authuser=0
Shang-Chi, Master of Kung Fu MSH #396 foil | https://lh3.googleusercontent.com/pw/AP1GczPU2eKAyzTYDxSDKKojV0C87LoVx-XUrdqfAADxfdKKCLFvDXT-sqmSmiwQY2O1TI85c11gCr696knzJ8FlzkasZlkGG09cu-zfXfZw34YO4Ifm_zY=w1600-h1600-s-no-gm?authuser=0
Steam Vents ELC #348 foil | https://lh3.googleusercontent.com/pw/AP1GczPxc_jGyB8Ygo8vJdJmslJ1-iLBPrrtTUL1tRHRGu5i0XOwLIeamam_WK3-va_Tnx7YpXPrs-BHyLxKr1xaO_vy8VBaPC4z8mpg0xhQOeScItFQ62Q=w1600-h1600-s-no-gm?authuser=0
Stiltzkin, Moogle Merchant Chocobotrackfoil | https://lh3.googleusercontent.com/pw/AP1GczMnSmuSTYGsCTdtimPrsAqhRke3hCNHNjnkZHqVNWq9bvU4RiIFpVef8UJtXaGi5BCNvS7sWlPMO_RjOVh41ohnrjSRR2JY2gU5sliCOTG7qRrU_vs=w1600-h1600-s-no-gm?authuser=0
Strip Mine SLD #472 New Galaxy Foil | https://lh3.googleusercontent.com/pw/AP1GczPtg4MLpiuemNzPUWqbaTewHsXZcWyh8jrVU8s36D-PC6a3xDPINFWXD1SttFSC5wUSYyWz-RYVEu7K4dS4bgTyy6v8-pD7Ltsy9aYKkzd8yFMveAA=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 1090 foil | https://lh3.googleusercontent.com/pw/AP1GczOxurmNHQ_fAvMbnu3mU8SXMXvrgUSv6DN7ZZKhYFboh5IpxdMnW7x3fsmX6QkMd1q1wOZSl5QYpSdM5Gh3sx_bcULSFpEeT4yK2vSzAPQuraBKGzs=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 1132 foil | https://lh3.googleusercontent.com/pw/AP1GczOF_nEBP8Yfa4NADjznRGzkDpnHvTCqES05IJzbj5UdeFqdjBaSO1Tp9J22te9xSTf70J968uBeRf2iPZXT-Xl552IKQB0z15-WkDdEuqKU_yOiloE=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 1384 foil | https://lh3.googleusercontent.com/pw/AP1GczPiGSSbf0OcgY0wgjKI_GVGaZxSqtMGOrCncgWWe3LNP99hvNQhYWPpLnF5vmh_yfm0I15LPw-uzUKfkHD9nVNvdfFQcO80apKgonOwa_X8VdLSURA=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 1947 foil | https://lh3.googleusercontent.com/pw/AP1GczMO5A5eYEBZ1HNJ-3TBiZduC2ur9QngrBwSLZeaEdzb8Nb_GX4I_9jhLCsuEt3uY7pK3D5jM2UZoyRx_8AMaQVtjsTLFU7Nc0ewEfNkgkii6EdI8QE=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 2511 foil | https://lh3.googleusercontent.com/pw/AP1GczOmXICUhh66Y2NdLmqEQhzfCMKZRDE2flt6MGAytDDhW-GpZcJ1UrJ3LJX0la53Gs34U3V4O6wu2mAIzLR7i9VgtwwFldano2rV1hyQEqg45CYnkc4=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 2542 foil | https://lh3.googleusercontent.com/pw/AP1GczOXmVdVY-s2g8GGLUbZuSbOBwU2FGoFb_nYdr7WngTWrHBWKcZvDQmgKiSigf7dAyxydw-0ulsi8wJGuhhZxqFBXYqvGbXwKnLVEPeV74honGtQycE=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 361 foil | https://lh3.googleusercontent.com/pw/AP1GczOshlR2DAn0EQcxJkmio--EpIngkZ-nyd9fqzRCX6JfdRP8EdrpVWzuIlsJkqiwnqAEqZyVtRwXkNoWGH6IlDsNj0OxHOQO834YDhNx1oLQZuw6wuU=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 394 foil | https://lh3.googleusercontent.com/pw/AP1GczN5Mlhv04P_nkNh4A6PGgT6z5nUP5vcfZ_QxE4qsII5MFi67emESE551xjC6hUF2d9TlP5aLmZispsu6lP_mWjR5zBliOO4pIXehUt29qzamdbR6h4=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 417 foil | https://lh3.googleusercontent.com/pw/AP1GczNxEGnZw8jeoMFmH3zgV7mS10wz1oX0iw-b1lHVo85WUMtD7vZl2Tu5GgxaznTa6T_nn8Fe5yC9Aj7sGcLpifMCiRqPfl0Gawwo2WBmo09IfoHOjzA=w1600-h1600-s-no-gm?authuser=0
Swamp SLD# 450 foil | https://lh3.googleusercontent.com/pw/AP1GczPPqiBk7fHn6Biz7Ekjyo96IMk6BS0cvdpM3KleMdKo4ucJmZEh7NG2EpomcdwjAz6j4YZwAzeEq0pwDn6DOdX3lTN-6JDtJZsIzugPZB2BmDtyHeE=w1600-h1600-s-no-gm?authuser=0
Swamp SLP# 0033 foil | https://lh3.googleusercontent.com/pw/AP1GczOgUY4BOTD1NvbPiAAAz1HuYR3SEd_XP3lEW0W8xCcRbr9SmmRFMbVw9IM-4kINHt50JReJ_RGVLlekNvyXgFdx2X0Cw0ZCSkn0ggoctT8EoN6C5Uc=w1600-h1600-s-no-gm?authuser=0
Swords to Plowshares PRM #1 foil | https://lh3.googleusercontent.com/pw/AP1GczO1eDr8N1ClWmoMe0ZHQlUNTutpwMc2NvexdqAWN6XXcParVzvQPGnXidt5sTMPXs74AVTdertTU4yL2H8s9AqVsEsqC-DITcjx4OkClwbYlozyLFA=w1600-h1600-s-no-gm?authuser=0
Swordsman's Steel #752 foil | https://lh3.googleusercontent.com/pw/AP1GczNKjrM2_0cVfe3VWrwSHxaWqEJJtSnbGN2hMYsDNHOxtoywe-GQxxf7AM2VvscER-9iSDdwo1mP1Uz1pxXuwF4K1Z3X4sdCNIMWWvgEvSe_qTDFtiQ=w1600-h1600-s-no-gm?authuser=0
Sylvan Library New CM1 foil | https://lh3.googleusercontent.com/pw/AP1GczOk9b4zhJdB0414a7PzYrffj7xdIBItI24AlbRm2QgJRNebEbQJq_x5kwiE1we6t5cg8aTHrAQPxAItHxKWNHsCogLm5ZfUwgq4YeBvF5HZNd7A26M=w1600-h1600-s-no-gm?authuser=0
Tamiyo, Inquisitive Student/Tamiyo, Seasoned Scholar SLP #49 foil | https://lh3.googleusercontent.com/pw/AP1GczPcaT6IQ_THqQLMTHHlybGnKkwZ_zAcvoIXi4H2tMZDzQfTlTIaw8KiCVMk5gtjKIbuHegSwpR8mN5bV8hwqDIN5acZcS7pf707J9iD-4F7uuDezOs=w1600-h1600-s-no-gm?authuser=0
Temple Garden ELC #351 foil | https://lh3.googleusercontent.com/pw/AP1GczMU8WV6ytAnIDzhblf7QBynlBgtkL9sCzs_aIJKPYXWIiU9RRaK1fs4EidjSDt0mckncali-b2uOtY1R8BADmg0ShyUgboOcBQ5eBI-e3DdQccPh-k=w1600-h1600-s-no-gm?authuser=0
Terra, Magical Adept/Esper Terra FIN #323 foil | https://lh3.googleusercontent.com/pw/AP1GczPLnd7333WejidokqWNXlbxsiw9I6x27eGL14a7Sc7rp5FfQMtTcjwgOgpKxvobkNyqNm9i2P2Ry7A5gx_fwgi-ucxWOEozI46_qO_rw7ZuSPQb49Q=w1600-h1600-s-no-gm?authuser=0
Thanos, the Mad Titan MSH #400 foil | https://lh3.googleusercontent.com/pw/AP1GczO0woDh8Vxwws8D7fixUwouuM9QWreIV3pO-JAqygjFKAIEYRcsTmNOezk_kgggA2OsHSKvzy0dqHxdctcy_st5JWIsFYXY284RqVONhDWmwJWFIvQ=w1600-h1600-s-no-gm?authuser=0
The Astonishing Ant-Man MSH #397 foil | https://lh3.googleusercontent.com/pw/AP1GczNMkI48e28YRHuPAGWZex425el-QSH5cEjroKAHkEJt_YPCGVLc2kxG4VWh-hw98RYSbTxyZgn7B8qfvvADjWkURoTB5foQabYmW874nhoRXO1neA0=w1600-h1600-s-no-gm?authuser=0
The Fantastic Four #741 foil | https://lh3.googleusercontent.com/pw/AP1GczPrs29Dzv4bf_tbcwXBYHqP-bTdFn8jxaQh1FngA5La9jau8ml9-WygS3As7fl4QSyK6v75qcZx2hIOBtP5ZiSmIUNC2Snd_IGNSYxu72AKzfWx8nE=w1600-h1600-s-no-gm?authuser=0
The Legend of Kyoshi/Avatar Kyoshi TLA #358 foil | https://lh3.googleusercontent.com/pw/AP1GczPb3hBE0ArvZO2gHMG03YEpRbAdgIvfzD9MEYY2mJV1xwRjU9bSPAgBxTeYpYa3Kt9Wa52JrxOvhv-p8fyIX2PXUrxWhSOT02GbB05z7dl3zDxgAyA=w1600-h1600-s-no-gm?authuser=0
The Legend of Roku/Avatar Roku TLA #357 foil | https://lh3.googleusercontent.com/pw/AP1GczPNw1_hlkY1f83KwntL_HdFWnxtf2hoZvdEfF7YiM9jWD7rbygtyjCGc1SYB3D8Z9L-HCHpO7BYBxCwY7C-Zq7g2fkKkCIeUuXYG74dTU-z9DLivaw=w1600-h1600-s-no-gm?authuser=0
The Vision and Scarlet Witch #707 foil | https://lh3.googleusercontent.com/pw/AP1GczONHJbCb9flROGLwcIvubZycxxg-U1XzUTMllAZJJB3Ip6FHbJHFDnJctKoFa00hLCTwcpgv1P6-tkgAOj-IZj-V0mdRirwIoTGifNIZXXaaFmrD2Y=w1600-h1600-s-no-gm?authuser=0
Tony Stark/The Invincible Iron Man MSH #392 foil | https://lh3.googleusercontent.com/pw/AP1GczNZouem0dNSnQlT85LvHj0dugDgaWou-Dzbh57098aJp4BL6iBSOmzIAVtwDbud4rdz8rZgC39ylCe86Fr2swU1K-Neguf3t7AxrblHkQB4u2-kSoc=w1600-h1600-s-no-gm?authuser=0
Tragic Slip SLD #7043 foil | https://lh3.googleusercontent.com/pw/AP1GczONMPCWSRnHZAlVHJxYXag7SHk7z2EC_kXnjLltlIRufVlk010IZ8hf7J-YIZeMqCIG0KTje0CJFPiOIj-t0H9h0KTA_U45vIFQwGqNtvoP3yE2ZS0=w1600-h1600-s-no-gm?authuser=0
Ugin, Eye of the Storms TDM #382 EN foil | https://lh3.googleusercontent.com/pw/AP1GczOVN_wcHpLy9VOeMjeD2DNyqxTj2U3VfUuyXx1TQloLR37dNrE2Cualx7-MN-1DgHqBAPzlt5mRfwpSVKoYsj3uLna2ynsLy3l_v51e2yYNLfe13QE=w1600-h1600-s-no-gm?authuser=0
Ultron the Annihilator #668 foil | https://lh3.googleusercontent.com/pw/AP1GczP-5OWXuQ6QfuyZYOac1ibneS_0KB4xbDUOfy4OdgtsobSMvuf-OkbdIdMap1UkUqtZTcL3DrolnEm0vqCj_WYXCtNDl6rjT8DA9pinhgAjpcI_B1I=w1600-h1600-s-no-gm?authuser=0
Ultron, Artificial Malevolence MSH #401 foil | https://lh3.googleusercontent.com/pw/AP1GczMzqfxMlTzeJ8g_xTCTMDMX63f0xjPdK71muablrj-iWLxVUr_jkQVeVTJSpRjemysWMHzas7wIteqicJLBjsBJ8XD5t4TO-YMiOab8wXvYRvkBRb4=w1600-h1600-s-no-gm?authuser=0
Umezawa's Jitte New V16 foil | https://lh3.googleusercontent.com/pw/AP1GczN0lUChLHPNsRwhVSegshG4m8w7sxUSJBe82VIMWIH2yvnTTF6LzRwTrY_-iqF0ZXYcXWHzisi5lbIwahGLTTHBi9Lonsb-ZxeQVegnUrTOYFQzGpM=w1600-h1600-s-no-gm?authuser=0
Verdant Catacombs SPG #118 Dragonscale foil-EN | https://lh3.googleusercontent.com/pw/AP1GczMUh2kiK_nkwNqiagJgZZ42GlSMJycd_3w5oImYkxofqJyREoHvXtIz7wWuPbQFuP4EKQNg3m8KpdVkmkoFUcYSYtyrM_7GyWGRaUHHuFAM1CvcRC0=w1600-h1600-s-no-gm?authuser=0
Verdant Catacombs SPG #118 Dragonscale foil-JP | https://lh3.googleusercontent.com/pw/AP1GczO5vZCbtMjToZB0Jd5NRU6cARmSY8MDq5WBglPBw4exf5sHSPWQqW1VWSqJ8NW_oQQfN7kPgvXgVip33BSC6eHAJojV5QEG0pKuHMus1xF8QUPQ8-g=w1600-h1600-s-no-gm?authuser=0
Wakka, Devoted Guardian Chocobotrackfoil | https://lh3.googleusercontent.com/pw/AP1GczMlJifQJncW7ZafhQslvDEPaSy2y1XehqyTSgySomiuE1v-QipO8NCEc6GinWc_XB_FahuovT09QuhiVv4SCJ431xWlj2af2-ys8b9oPNZvgz8K-Zc=w1600-h1600-s-no-gm?authuser=0
Witch Enchanter/Witch-Blessed Meadow SLD #2655 foil | https://lh3.googleusercontent.com/pw/AP1GczMi7dScNBPIWKQgmKX7cUSuuJzxF7AEi_iCA4NtjO9vwdxm1VM1LJ0JyZfZySUXiZGbrO0i_qgjtQq-n4ASW0dEp8QXPEUrhuDgWEqOtlvhgelSQuA=w1600-h1600-s-no-gm?authuser=0
Yuffie, Materia Hunter Chocobotrackfoil | https://lh3.googleusercontent.com/pw/AP1GczNFEiwGuQ9Sgkj29cLBSYS_TW_xZorhC2qBwIV-3HSf4VwJ3pEQs1FqXQ9U4pukQeMcNzzTRKhQDP3rJeflNuCxYnUxq0ieW3uwPMXq6yuJTMbU9Ps=w1600-h1600-s-no-gm?authuser=0
Yuna, Grand Summoner PRM #1 foil | https://lh3.googleusercontent.com/pw/AP1GczMd420-V8Vx8wJcxhRc7_NKu5Pi3odG5fzTMedAGyratKN_oI3YSfbhXBzzCeRzSRZEKISDuWWpTz-VCNw-saxc7aNn5QMKDm0vHq9uidQarqrLHAM=w1600-h1600-s-no-gm?authuser=0
Zack Fair PRM #1 foil | https://lh3.googleusercontent.com/pw/AP1GczNVipRjEuJH_EwtivJOQnC7vsSIxZUwV0cDNbbi9uBprQu7Vjw3mZGzX4K0VaBK7dBg4MNDrFhzlwH1RoAJZJkNo6afZf1r1S258q9dyQhs_QCPWCQ=w1600-h1600-s-no-gm?authuser=0
